mode,sample,launches_per_event_interval,first,fe2o3_us,hipblaslt_us
synchronized_latency,1048,1,fe2o3,8.56,8.24
synchronized_latency,1049,1,hipblaslt,16.04,11.04
synchronized_latency,1050,1,fe2o3,7.6,11.96
synchronized_latency,1051,1,hipblaslt,9.64,23.6
synchronized_latency,1052,1,fe2o3,7.32,17.52
synchronized_latency,1053,1,hipblaslt,7.72,18.68
synchronized_latency,1054,1,fe2o3,6.72,8.04
synchronized_latency,1055,1,hipblaslt,6.36,8.88
synchronized_latency,1056,1,fe2o3,6.36,8.32
synchronized_latency,1057,1,hipblaslt,6.4,8.24
synchronized_latency,1058,1,fe2o3,6.48,7.88
synchronized_latency,1059,1,hipblaslt,6.48,7.76
synchronized_latency,1060,1,fe2o3,6.48,7.84
synchronized_latency,1061,1,hipblaslt,6.44,7.72
synchronized_latency,1062,1,fe2o3,6.4,8
synchronized_latency,1063,1,hipblaslt,6.36,7.8
synchronized_latency,1064,1,fe2o3,6.44,7.84
synchronized_latency,1065,1,hipblaslt,6.44,7.88
synchronized_latency,1066,1,fe2o3,6.56,7.76
synchronized_latency,1067,1,hipblaslt,6.4,7.8
synchronized_latency,1068,1,fe2o3,6.48,7.72
synchronized_latency,1069,1,hipblaslt,6.48,7.88
synchronized_latency,1070,1,fe2o3,6.56,7.88
synchronized_latency,1071,1,hipblaslt,6.36,7.68
synchronized_latency,1072,1,fe2o3,6.52,7.88
synchronized_latency,1073,1,hipblaslt,6.44,7.88
synchronized_latency,1074,1,fe2o3,6.44,7.8
synchronized_latency,1075,1,hipblaslt,6.4,7.8
synchronized_latency,1076,1,fe2o3,6.56,10.68
synchronized_latency,1077,1,hipblaslt,10.24,7.88
synchronized_latency,1078,1,fe2o3,6.48,7.84
synchronized_latency,1079,1,hipblaslt,8.8,7.92
synchronized_latency,1080,1,fe2o3,6.44,7.96
synchronized_latency,1081,1,hipblaslt,6.44,7.88
synchronized_latency,1082,1,fe2o3,6.4,8.32
synchronized_latency,1083,1,hipblaslt,6.6,8.12
synchronized_latency,1084,1,fe2o3,6.36,7.84
synchronized_latency,1085,1,hipblaslt,6.48,7.84
synchronized_latency,1086,1,fe2o3,6.56,8.12
synchronized_latency,1087,1,hipblaslt,6.48,7.96
synchronized_latency,1088,1,fe2o3,6.4,8.04
synchronized_latency,1089,1,hipblaslt,6.48,7.88
synchronized_latency,1090,1,fe2o3,6.4,7.96
synchronized_latency,1091,1,hipblaslt,6.4,8.16
synchronized_latency,1092,1,fe2o3,6.52,8.12
synchronized_latency,1093,1,hipblaslt,6.48,7.96
synchronized_latency,1094,1,fe2o3,6.48,8.28
synchronized_latency,1095,1,hipblaslt,6.6,8.16
synchronized_latency,1096,1,fe2o3,6.36,8
synchronized_latency,1097,1,hipblaslt,6.4,8.081
synchronized_latency,1098,1,fe2o3,6.48,7.8
synchronized_latency,1099,1,hipblaslt,6.4,7.84
synchronized_latency,1100,1,fe2o3,6.4,8.04
synchronized_latency,1101,1,hipblaslt,6.36,8.16
synchronized_latency,1102,1,fe2o3,6.48,8.2
synchronized_latency,1103,1,hipblaslt,8.8,8.12
synchronized_latency,1104,1,fe2o3,6.48,9.2
synchronized_latency,1105,1,hipblaslt,6.4,7.88
synchronized_latency,1106,1,fe2o3,6.48,7.96
synchronized_latency,1107,1,hipblaslt,7.12,8.64
synchronized_latency,1108,1,fe2o3,6.4,7.84
synchronized_latency,1109,1,hipblaslt,6.48,7.96
synchronized_latency,1110,1,fe2o3,6.56,7.92
synchronized_latency,1111,1,hipblaslt,6.48,7.88
synchronized_latency,1112,1,fe2o3,6.44,7.92
synchronized_latency,1113,1,hipblaslt,6.48,7.88
synchronized_latency,1114,1,fe2o3,6.44,7.92
synchronized_latency,1115,1,hipblaslt,6.56,7.76
synchronized_latency,1116,1,fe2o3,6.6,7.96
synchronized_latency,1117,1,hipblaslt,6.32,7.76
synchronized_latency,1118,1,fe2o3,6.44,7.76
synchronized_latency,1119,1,hipblaslt,6.36,7.88
synchronized_latency,1120,1,fe2o3,6.44,7.84
synchronized_latency,1121,1,hipblaslt,6.36,8
synchronized_latency,1122,1,fe2o3,6.44,7.88
synchronized_latency,1123,1,hipblaslt,6.44,7.68
synchronized_latency,1124,1,fe2o3,6.4,7.76
synchronized_latency,1125,1,hipblaslt,6.36,7.88
synchronized_latency,1126,1,fe2o3,6.44,7.88
synchronized_latency,1127,1,hipblaslt,6.52,8.16
synchronized_latency,1128,1,fe2o3,6.48,8.04
synchronized_latency,1129,1,hipblaslt,6.4,7.76
synchronized_latency,1130,1,fe2o3,6.52,8.041
synchronized_latency,1131,1,hipblaslt,6.48,10.84
synchronized_latency,1132,1,fe2o3,6.52,10.88
synchronized_latency,1133,1,hipblaslt,6.48,7.84
synchronized_latency,1134,1,fe2o3,6.48,8.2
synchronized_latency,1135,1,hipblaslt,6.48,8.96
synchronized_latency,1136,1,fe2o3,6.52,7.84
synchronized_latency,1137,1,hipblaslt,6.36,8.12
synchronized_latency,1138,1,fe2o3,6.44,7.92
synchronized_latency,1139,1,hipblaslt,6.56,7.64
synchronized_latency,1140,1,fe2o3,6.4,7.92
synchronized_latency,1141,1,hipblaslt,6.52,7.8
synchronized_latency,1142,1,fe2o3,6.36,7.92
synchronized_latency,1143,1,hipblaslt,6.4,7.96
synchronized_latency,1144,1,fe2o3,6.36,8.04
synchronized_latency,1145,1,hipblaslt,6.48,8.08
synchronized_latency,1146,1,fe2o3,6.44,8.24
synchronized_latency,1147,1,hipblaslt,6.4,8.24
synchronized_latency,1148,1,fe2o3,6.52,7.92
synchronized_latency,1149,1,hipblaslt,6.48,7.88
synchronized_latency,1150,1,fe2o3,6.52,7.92
synchronized_latency,1151,1,hipblaslt,6.52,8.08
synchronized_latency,1152,1,fe2o3,6.52,7.92
synchronized_latency,1153,1,hipblaslt,6.56,7.96
synchronized_latency,1154,1,fe2o3,6.52,7.84
synchronized_latency,1155,1,hipblaslt,6.48,7.88
synchronized_latency,1156,1,fe2o3,6.48,7.8
synchronized_latency,1157,1,hipblaslt,6.48,7.8
synchronized_latency,1158,1,fe2o3,6.48,12.88
synchronized_latency,1159,1,hipblaslt,6.52,7.92
synchronized_latency,1160,1,fe2o3,6.68,7.72
synchronized_latency,1161,1,hipblaslt,6.44,7.96
synchronized_latency,1162,1,fe2o3,7.32,8.36
synchronized_latency,1163,1,hipblaslt,6.361,7.76
synchronized_latency,1164,1,fe2o3,6.52,7.76
synchronized_latency,1165,1,hipblaslt,6.36,7.8
synchronized_latency,1166,1,fe2o3,6.44,7.96
synchronized_latency,1167,1,hipblaslt,6.48,7.88
synchronized_latency,1168,1,fe2o3,6.48,13.24
synchronized_latency,1169,1,hipblaslt,6.52,12.12
synchronized_latency,1170,1,fe2o3,6.76,7.76
synchronized_latency,1171,1,hipblaslt,17.48,8
synchronized_latency,1172,1,fe2o3,7.36,7.84
synchronized_latency,1173,1,hipblaslt,6.4,8.72
synchronized_latency,1174,1,fe2o3,7.64,7.84
synchronized_latency,1175,1,hipblaslt,8.88,12.24
synchronized_latency,1176,1,fe2o3,6.8,7.76
synchronized_latency,1177,1,hipblaslt,6.28,20.68
synchronized_latency,1178,1,fe2o3,10.68,7.84
synchronized_latency,1179,1,hipblaslt,17.08,10.84
synchronized_latency,1180,1,fe2o3,8.16,7.76
synchronized_latency,1181,1,hipblaslt,59.241,8.28
synchronized_latency,1182,1,fe2o3,6.48,8.44
synchronized_latency,1183,1,hipblaslt,6.4,8.6
synchronized_latency,1184,1,fe2o3,10.2,10.08
synchronized_latency,1185,1,hipblaslt,6.48,8.88
synchronized_latency,1186,1,fe2o3,8.64,8.2
synchronized_latency,1187,1,hipblaslt,7.84,8.92
synchronized_latency,1188,1,fe2o3,9.64,8.04
synchronized_latency,1189,1,hipblaslt,6.44,8.64
synchronized_latency,1190,1,fe2o3,8.48,8.12
synchronized_latency,1191,1,hipblaslt,14.44,9.88
synchronized_latency,1192,1,fe2o3,13.12,8.04
synchronized_latency,1193,1,hipblaslt,6.36,24.56
synchronized_latency,1194,1,fe2o3,9.28,8
synchronized_latency,1195,1,hipblaslt,7.28,27
synchronized_latency,1196,1,fe2o3,7.68,8.56
synchronized_latency,1197,1,hipblaslt,7.84,15.521
synchronized_latency,1198,1,fe2o3,16.2,11.44
synchronized_latency,1199,1,hipblaslt,6.56,12
synchronized_latency,1200,1,fe2o3,8.2,9.8
synchronized_latency,1201,1,hipblaslt,10.44,17.52
synchronized_latency,1202,1,fe2o3,7.8,9.08
synchronized_latency,1203,1,hipblaslt,6.4,11.96
synchronized_latency,1204,1,fe2o3,8.76,7.801
synchronized_latency,1205,1,hipblaslt,6.6,18.24
synchronized_latency,1206,1,fe2o3,8.76,11.28
synchronized_latency,1207,1,hipblaslt,8.72,12.48
synchronized_latency,1208,1,fe2o3,8.16,7.84
synchronized_latency,1209,1,hipblaslt,6.6,15.92
synchronized_latency,1210,1,fe2o3,7.96,7.76
synchronized_latency,1211,1,hipblaslt,6.76,9.4
synchronized_latency,1212,1,fe2o3,8.44,12.72
synchronized_latency,1213,1,hipblaslt,6.4,18.64
synchronized_latency,1214,1,fe2o3,12,11.92
synchronized_latency,1215,1,hipblaslt,21.88,12.88
synchronized_latency,1216,1,fe2o3,9.04,14.08
synchronized_latency,1217,1,hipblaslt,7.8,16.44
synchronized_latency,1218,1,fe2o3,8.84,15.52
synchronized_latency,1219,1,hipblaslt,10.001,12.88
synchronized_latency,1220,1,fe2o3,9.68,13.64
synchronized_latency,1221,1,hipblaslt,10.44,21.8
synchronized_latency,1222,1,fe2o3,11.04,17.48
synchronized_latency,1223,1,hipblaslt,13.68,11.52
synchronized_latency,1224,1,fe2o3,6.68,8.04
synchronized_latency,1225,1,hipblaslt,6.8,8.04
synchronized_latency,1226,1,fe2o3,6.48,8.04
synchronized_latency,1227,1,hipblaslt,6.48,8.12
synchronized_latency,1228,1,fe2o3,6.4,7.96
synchronized_latency,1229,1,hipblaslt,6.4,7.72
synchronized_latency,1230,1,fe2o3,6.44,7.88
synchronized_latency,1231,1,hipblaslt,6.52,7.92
synchronized_latency,1232,1,fe2o3,6.4,7.84
synchronized_latency,1233,1,hipblaslt,6.48,7.76
synchronized_latency,1234,1,fe2o3,6.48,7.88
synchronized_latency,1235,1,hipblaslt,6.4,7.92
synchronized_latency,1236,1,fe2o3,6.52,7.88
synchronized_latency,1237,1,hipblaslt,6.4,7.96
synchronized_latency,1238,1,fe2o3,6.36,7.88
synchronized_latency,1239,1,hipblaslt,6.52,7.88
synchronized_latency,1240,1,fe2o3,7.04,7.92
synchronized_latency,1241,1,hipblaslt,6.44,7.76
synchronized_latency,1242,1,fe2o3,6.44,7.64
synchronized_latency,1243,1,hipblaslt,6.44,11.28
synchronized_latency,1244,1,fe2o3,6.4,8.6
synchronized_latency,1245,1,hipblaslt,6.6,7.88
synchronized_latency,1246,1,fe2o3,6.32,8.64
synchronized_latency,1247,1,hipblaslt,6.36,7.64
synchronized_latency,1248,1,fe2o3,6.36,7.76
synchronized_latency,1249,1,hipblaslt,6.401,7.72
synchronized_latency,1250,1,fe2o3,6.36,8.04
synchronized_latency,1251,1,hipblaslt,6.48,8
synchronized_latency,1252,1,fe2o3,6.36,8.12
synchronized_latency,1253,1,hipblaslt,6.48,7.88
synchronized_latency,1254,1,fe2o3,6.4,8
synchronized_latency,1255,1,hipblaslt,6.48,8
synchronized_latency,1256,1,fe2o3,6.44,7.92
synchronized_latency,1257,1,hipblaslt,6.48,8.04
synchronized_latency,1258,1,fe2o3,6.44,8.08
synchronized_latency,1259,1,hipblaslt,6.48,8.08
synchronized_latency,1260,1,fe2o3,6.44,8.121
synchronized_latency,1261,1,hipblaslt,6.44,7.84
synchronized_latency,1262,1,fe2o3,6.44,7.92
synchronized_latency,1263,1,hipblaslt,6.32,7.92
synchronized_latency,1264,1,fe2o3,6.48,7.84
synchronized_latency,1265,1,hipblaslt,6.44,7.8
synchronized_latency,1266,1,fe2o3,6.52,7.84
synchronized_latency,1267,1,hipblaslt,6.44,7.84
synchronized_latency,1268,1,fe2o3,6.6,7.8
synchronized_latency,1269,1,hipblaslt,6.6,7.92
synchronized_latency,1270,1,fe2o3,6.32,8.64
synchronized_latency,1271,1,hipblaslt,8.881,7.84
synchronized_latency,1272,1,fe2o3,6.52,7.8
synchronized_latency,1273,1,hipblaslt,6.6,7.88
synchronized_latency,1274,1,fe2o3,7.08,9.6
synchronized_latency,1275,1,hipblaslt,6.4,8
synchronized_latency,1276,1,fe2o3,6.56,7.92
synchronized_latency,1277,1,hipblaslt,6.44,7.92
synchronized_latency,1278,1,fe2o3,6.4,8
synchronized_latency,1279,1,hipblaslt,6.96,7.72
synchronized_latency,1280,1,fe2o3,6.52,7.76
synchronized_latency,1281,1,hipblaslt,6.48,7.96
synchronized_latency,1282,1,fe2o3,6.32,7.96
synchronized_latency,1283,1,hipblaslt,6.4,7.76
synchronized_latency,1284,1,fe2o3,6.36,8.12
synchronized_latency,1285,1,hipblaslt,6.36,7.76
synchronized_latency,1286,1,fe2o3,6.36,7.88
synchronized_latency,1287,1,hipblaslt,6.44,7.84
synchronized_latency,1288,1,fe2o3,6.4,7.88
synchronized_latency,1289,1,hipblaslt,6.48,7.8
synchronized_latency,1290,1,fe2o3,6.44,8.04
synchronized_latency,1291,1,hipblaslt,6.52,7.96
synchronized_latency,1292,1,fe2o3,6.44,7.84
synchronized_latency,1293,1,hipblaslt,6.601,8.04
synchronized_latency,1294,1,fe2o3,6.36,8.2
synchronized_latency,1295,1,hipblaslt,6.4,7.92
synchronized_latency,1296,1,fe2o3,6.44,7.96
synchronized_latency,1297,1,hipblaslt,9.92,7.92
synchronized_latency,1298,1,fe2o3,6.48,7.84
synchronized_latency,1299,1,hipblaslt,6.48,8
synchronized_latency,1300,1,fe2o3,6.52,7.96
synchronized_latency,1301,1,hipblaslt,7.12,7.92
synchronized_latency,1302,1,fe2o3,6.4,8.12
synchronized_latency,1303,1,hipblaslt,6.48,7.8
synchronized_latency,1304,1,fe2o3,6.44,7.721
synchronized_latency,1305,1,hipblaslt,6.36,7.72
synchronized_latency,1306,1,fe2o3,6.44,7.84
synchronized_latency,1307,1,hipblaslt,6.52,7.68
synchronized_latency,1308,1,fe2o3,6.44,7.88
synchronized_latency,1309,1,hipblaslt,6.48,7.8
synchronized_latency,1310,1,fe2o3,6.44,7.76
synchronized_latency,1311,1,hipblaslt,6.44,7.84
synchronized_latency,1312,1,fe2o3,6.48,7.92
synchronized_latency,1313,1,hipblaslt,6.4,7.76
synchronized_latency,1314,1,fe2o3,6.48,7.8
synchronized_latency,1315,1,hipblaslt,6.52,7.72
synchronized_latency,1316,1,fe2o3,6.52,7.8
synchronized_latency,1317,1,hipblaslt,6.6,7.88
synchronized_latency,1318,1,fe2o3,6.52,7.88
synchronized_latency,1319,1,hipblaslt,6.4,7.88
synchronized_latency,1320,1,fe2o3,6.48,7.96
synchronized_latency,1321,1,hipblaslt,6.36,7.88
synchronized_latency,1322,1,fe2o3,6.44,7.76
synchronized_latency,1323,1,hipblaslt,6.36,7.84
synchronized_latency,1324,1,fe2o3,6.4,7.88
synchronized_latency,1325,1,hipblaslt,6.36,13.92
synchronized_latency,1326,1,fe2o3,6.48,7.88
synchronized_latency,1327,1,hipblaslt,6.56,7.84
synchronized_latency,1328,1,fe2o3,6.4,7.92
synchronized_latency,1329,1,hipblaslt,6.32,11.04
synchronized_latency,1330,1,fe2o3,6.44,7.68
synchronized_latency,1331,1,hipblaslt,6.64,7.6
synchronized_latency,1332,1,fe2o3,6.56,7.88
synchronized_latency,1333,1,hipblaslt,6.48,7.88
synchronized_latency,1334,1,fe2o3,6.44,7.88
synchronized_latency,1335,1,hipblaslt,11.68,7.8
synchronized_latency,1336,1,fe2o3,6.48,11.08
synchronized_latency,1337,1,hipblaslt,6.4,11.96
synchronized_latency,1338,1,fe2o3,6.48,8.12
synchronized_latency,1339,1,hipblaslt,6.4,22.32
synchronized_latency,1340,1,fe2o3,6.48,7.88
synchronized_latency,1341,1,hipblaslt,6.44,8.08
synchronized_latency,1342,1,fe2o3,8.52,31.44
synchronized_latency,1343,1,hipblaslt,6.52,11.16
synchronized_latency,1344,1,fe2o3,6.44,8
synchronized_latency,1345,1,hipblaslt,6.6,8.6
synchronized_latency,1346,1,fe2o3,6.321,7.92
synchronized_latency,1347,1,hipblaslt,6.44,9.72
synchronized_latency,1348,1,fe2o3,6.36,7.84
synchronized_latency,1349,1,hipblaslt,6.56,11.28
synchronized_latency,1350,1,fe2o3,9.76,8.68
synchronized_latency,1351,1,hipblaslt,6.48,12.72
synchronized_latency,1352,1,fe2o3,6.4,7.8
synchronized_latency,1353,1,hipblaslt,6.4,8.56
synchronized_latency,1354,1,fe2o3,7.36,8.48
synchronized_latency,1355,1,hipblaslt,6.68,8.4
synchronized_latency,1356,1,fe2o3,10.16,7.76
synchronized_latency,1357,1,hipblaslt,6.88,9.24
synchronized_latency,1358,1,fe2o3,13.68,12.48
synchronized_latency,1359,1,hipblaslt,6.28,18.72
synchronized_latency,1360,1,fe2o3,7.92,11.12
synchronized_latency,1361,1,hipblaslt,7.76,11.321
synchronized_latency,1362,1,fe2o3,6.48,8.04
synchronized_latency,1363,1,hipblaslt,13.48,18.32
synchronized_latency,1364,1,fe2o3,6.32,8.12
synchronized_latency,1365,1,hipblaslt,6.56,18.32
synchronized_latency,1366,1,fe2o3,8.76,7.76
synchronized_latency,1367,1,hipblaslt,7.28,11.96
synchronized_latency,1368,1,fe2o3,6.52,7.92
synchronized_latency,1369,1,hipblaslt,6.52,15.52
synchronized_latency,1370,1,fe2o3,6.32,8.24
synchronized_latency,1371,1,hipblaslt,8.8,12.08
synchronized_latency,1372,1,fe2o3,7.4,11.04
synchronized_latency,1373,1,hipblaslt,6.44,12.2
synchronized_latency,1374,1,fe2o3,8.56,8.08
synchronized_latency,1375,1,hipblaslt,7.48,20.72
synchronized_latency,1376,1,fe2o3,6.48,17.041
synchronized_latency,1377,1,hipblaslt,6.48,8.88
synchronized_latency,1378,1,fe2o3,6.48,9.04
synchronized_latency,1379,1,hipblaslt,8.68,14.04
synchronized_latency,1380,1,fe2o3,6.48,7.76
synchronized_latency,1381,1,hipblaslt,6.56,18.56
synchronized_latency,1382,1,fe2o3,8.76,7.8
synchronized_latency,1383,1,hipblaslt,6.4,24.96
synchronized_latency,1384,1,fe2o3,6.48,14.08
synchronized_latency,1385,1,hipblaslt,7.8,8.4
synchronized_latency,1386,1,fe2o3,6.4,7.8
synchronized_latency,1387,1,hipblaslt,6.32,10.68
synchronized_latency,1388,1,fe2o3,16.56,15.04
synchronized_latency,1389,1,hipblaslt,6.48,17.4
synchronized_latency,1390,1,fe2o3,8.84,11.2
synchronized_latency,1391,1,hipblaslt,6.52,7.92
synchronized_latency,1392,1,fe2o3,6.4,7.92
synchronized_latency,1393,1,hipblaslt,6.56,8.04
synchronized_latency,1394,1,fe2o3,6.52,8.12
synchronized_latency,1395,1,hipblaslt,6.4,7.84
synchronized_latency,1396,1,fe2o3,6.48,7.84
synchronized_latency,1397,1,hipblaslt,6.4,7.72
synchronized_latency,1398,1,fe2o3,6.48,7.84
synchronized_latency,1399,1,hipblaslt,6.36,7.84
synchronized_latency,1400,1,fe2o3,6.48,8.2
synchronized_latency,1401,1,hipblaslt,6.56,7.96
synchronized_latency,1402,1,fe2o3,6.36,8.24
synchronized_latency,1403,1,hipblaslt,6.36,8.08
synchronized_latency,1404,1,fe2o3,6.4,8.24
synchronized_latency,1405,1,hipblaslt,6.4,7.88
synchronized_latency,1406,1,fe2o3,6.36,7.84
synchronized_latency,1407,1,hipblaslt,6.56,8.24
synchronized_latency,1408,1,fe2o3,6.52,8.2
synchronized_latency,1409,1,hipblaslt,6.4,7.92
synchronized_latency,1410,1,fe2o3,6.4,7.84
synchronized_latency,1411,1,hipblaslt,7.28,11.2
synchronized_latency,1412,1,fe2o3,6.48,10.44
synchronized_latency,1413,1,hipblaslt,6.36,8.16
synchronized_latency,1414,1,fe2o3,6.361,8.24
synchronized_latency,1415,1,hipblaslt,6.52,12.36
synchronized_latency,1416,1,fe2o3,6.48,8.12
synchronized_latency,1417,1,hipblaslt,6.56,8.04
synchronized_latency,1418,1,fe2o3,6.36,8.2
synchronized_latency,1419,1,hipblaslt,6.48,7.84
synchronized_latency,1420,1,fe2o3,6.36,8.04
synchronized_latency,1421,1,hipblaslt,6.48,7.6
synchronized_latency,1422,1,fe2o3,8.6,8
synchronized_latency,1423,1,hipblaslt,6.44,7.64
synchronized_latency,1424,1,fe2o3,6.52,7.84
synchronized_latency,1425,1,hipblaslt,6.36,7.76
synchronized_latency,1426,1,fe2o3,6.36,7.88
synchronized_latency,1427,1,hipblaslt,6.4,7.8
synchronized_latency,1428,1,fe2o3,6.52,7.88
synchronized_latency,1429,1,hipblaslt,6.44,7.88
synchronized_latency,1430,1,fe2o3,6.48,7.8
synchronized_latency,1431,1,hipblaslt,6.48,7.84
synchronized_latency,1432,1,fe2o3,6.48,7.88
synchronized_latency,1433,1,hipblaslt,6.56,7.76
synchronized_latency,1434,1,fe2o3,6.48,7.96
synchronized_latency,1435,1,hipblaslt,6.48,7.76
synchronized_latency,1436,1,fe2o3,6.48,7.84
synchronized_latency,1437,1,hipblaslt,6.48,7.84
synchronized_latency,1438,1,fe2o3,8.88,11.52
synchronized_latency,1439,1,hipblaslt,7.28,7.88
synchronized_latency,1440,1,fe2o3,6.56,8.08
synchronized_latency,1441,1,hipblaslt,9.2,7.96
synchronized_latency,1442,1,fe2o3,7.12,8
synchronized_latency,1443,1,hipblaslt,6.36,7.64
synchronized_latency,1444,1,fe2o3,6.6,8.04
synchronized_latency,1445,1,hipblaslt,6.32,7.92
synchronized_latency,1446,1,fe2o3,6.56,7.96
synchronized_latency,1447,1,hipblaslt,6.4,7.8
synchronized_latency,1448,1,fe2o3,6.4,8.04
synchronized_latency,1449,1,hipblaslt,6.52,11
synchronized_latency,1450,1,fe2o3,6.52,7.92
synchronized_latency,1451,1,hipblaslt,6.321,7.8
synchronized_latency,1452,1,fe2o3,6.48,8
synchronized_latency,1453,1,hipblaslt,6.48,8.12
synchronized_latency,1454,1,fe2o3,6.52,7.96
synchronized_latency,1455,1,hipblaslt,6.6,7.88
synchronized_latency,1456,1,fe2o3,6.36,7.96
synchronized_latency,1457,1,hipblaslt,6.48,7.92
synchronized_latency,1458,1,fe2o3,6.56,7.92
synchronized_latency,1459,1,hipblaslt,6.48,7.8
synchronized_latency,1460,1,fe2o3,6.48,8.24
synchronized_latency,1461,1,hipblaslt,6.44,8.24
synchronized_latency,1462,1,fe2o3,6.48,7.92
synchronized_latency,1463,1,hipblaslt,6.4,8.16
synchronized_latency,1464,1,fe2o3,6.32,7.88
synchronized_latency,1465,1,hipblaslt,6.52,11.08
synchronized_latency,1466,1,fe2o3,6.48,8.52
synchronized_latency,1467,1,hipblaslt,6.6,7.68
synchronized_latency,1468,1,fe2o3,6.52,9.28
synchronized_latency,1469,1,hipblaslt,6.6,8.16
synchronized_latency,1470,1,fe2o3,6.48,7.8
synchronized_latency,1471,1,hipblaslt,6.64,7.76
synchronized_latency,1472,1,fe2o3,6.64,7.8
synchronized_latency,1473,1,hipblaslt,6.4,8
synchronized_latency,1474,1,fe2o3,7.12,7.88
synchronized_latency,1475,1,hipblaslt,6.56,7.84
synchronized_latency,1476,1,fe2o3,6.48,7.88
synchronized_latency,1477,1,hipblaslt,6.44,7.88
synchronized_latency,1478,1,fe2o3,6.44,7.72
synchronized_latency,1479,1,hipblaslt,6.48,7.64
synchronized_latency,1480,1,fe2o3,6.4,7.84
synchronized_latency,1481,1,hipblaslt,6.56,7.8
synchronized_latency,1482,1,fe2o3,6.52,8
synchronized_latency,1483,1,hipblaslt,6.4,7.88
synchronized_latency,1484,1,fe2o3,6.52,7.88
synchronized_latency,1485,1,hipblaslt,6.4,7.76
synchronized_latency,1486,1,fe2o3,6.48,7.92
synchronized_latency,1487,1,hipblaslt,6.48,7.84
synchronized_latency,1488,1,fe2o3,6.52,7.92
synchronized_latency,1489,1,hipblaslt,6.44,7.68
synchronized_latency,1490,1,fe2o3,6.4,7.8
synchronized_latency,1491,1,hipblaslt,6.44,7.96
synchronized_latency,1492,1,fe2o3,6.52,10.72
synchronized_latency,1493,1,hipblaslt,6.4,7.92
synchronized_latency,1494,1,fe2o3,6.48,7.92
synchronized_latency,1495,1,hipblaslt,7.48,7.72
synchronized_latency,1496,1,fe2o3,7.12,8.64
synchronized_latency,1497,1,hipblaslt,6.48,7.92
synchronized_latency,1498,1,fe2o3,6.4,8.16
synchronized_latency,1499,1,hipblaslt,6.6,8.04
synchronized_latency,1500,1,fe2o3,6.48,8.2
synchronized_latency,1501,1,hipblaslt,6.441,7.92
synchronized_latency,1502,1,fe2o3,6.8,13.28
synchronized_latency,1503,1,hipblaslt,6.48,11.32
synchronized_latency,1504,1,fe2o3,6.52,12.36
synchronized_latency,1505,1,hipblaslt,6.44,19.52
synchronized_latency,1506,1,fe2o3,6.52,8.12
synchronized_latency,1507,1,hipblaslt,6.48,8.12
synchronized_latency,1508,1,fe2o3,6.4,39.56
synchronized_latency,1509,1,hipblaslt,8.56,8.04
synchronized_latency,1510,1,fe2o3,6.32,7.88
synchronized_latency,1511,1,hipblaslt,6.36,8.28
synchronized_latency,1512,1,fe2o3,6.44,8.12
synchronized_latency,1513,1,hipblaslt,6.4,9.16
synchronized_latency,1514,1,fe2o3,6.36,8.2
synchronized_latency,1515,1,hipblaslt,11.28,8.12
synchronized_latency,1516,1,fe2o3,6.52,66.201
synchronized_latency,1517,1,hipblaslt,7.12,12.56
synchronized_latency,1518,1,fe2o3,6.56,7.76
synchronized_latency,1519,1,hipblaslt,11.72,8.64
synchronized_latency,1520,1,fe2o3,7.88,12
synchronized_latency,1521,1,hipblaslt,10.28,15.2
synchronized_latency,1522,1,fe2o3,8.76,13.76
synchronized_latency,1523,1,hipblaslt,11.16,7.72
synchronized_latency,1524,1,fe2o3,8.72,15.64
synchronized_latency,1525,1,hipblaslt,9.6,7.72
synchronized_latency,1526,1,fe2o3,6.44,11.24
synchronized_latency,1527,1,hipblaslt,11.04,11.52
synchronized_latency,1528,1,fe2o3,9.04,13.04
synchronized_latency,1529,1,hipblaslt,6.401,12.36
synchronized_latency,1530,1,fe2o3,6.48,18.04
synchronized_latency,1531,1,hipblaslt,6.52,11.4
synchronized_latency,1532,1,fe2o3,6.56,7.8
synchronized_latency,1533,1,hipblaslt,11.56,13.36
synchronized_latency,1534,1,fe2o3,6.4,12.48
synchronized_latency,1535,1,hipblaslt,7.44,11.72
synchronized_latency,1536,1,fe2o3,9.8,7.92
synchronized_latency,1537,1,hipblaslt,7.56,16.28
synchronized_latency,1538,1,fe2o3,6.44,7.88
synchronized_latency,1539,1,hipblaslt,6.56,7.88
synchronized_latency,1540,1,fe2o3,8.2,15.56
synchronized_latency,1541,1,hipblaslt,9.32,13.8
synchronized_latency,1542,1,fe2o3,7.64,11.44
synchronized_latency,1543,1,hipblaslt,7.76,15.28
synchronized_latency,1544,1,fe2o3,7.96,11.76
synchronized_latency,1545,1,hipblaslt,6.44,11.28
synchronized_latency,1546,1,fe2o3,8.12,11.48
synchronized_latency,1547,1,hipblaslt,6.48,7.92
synchronized_latency,1548,1,fe2o3,7.2,14.08
synchronized_latency,1549,1,hipblaslt,8.56,11.2
synchronized_latency,1550,1,fe2o3,6.88,16.601
synchronized_latency,1551,1,hipblaslt,6.36,8.28
synchronized_latency,1552,1,fe2o3,6.48,10.36
synchronized_latency,1553,1,hipblaslt,7.84,8.16
synchronized_latency,1554,1,fe2o3,8.84,11.08
synchronized_latency,1555,1,hipblaslt,7.12,21.24
synchronized_latency,1556,1,fe2o3,6.36,8.12
